INVOICE_ID,PROCESSOR_CHARGE_COUNT,PROCESSOR_BALANCE_AMOUNT_CENTS,HAS_REFUND_ACTIVITY,HAS_DISPUTE_ACTIVITY,FIRST_BALANCE_AVAILABLE_DATE,LAST_BALANCE_AVAILABLE_DATE
in_000000301946,1,9900,0,0,2024-06-21,2024-06-21
in_000000238203,1,29900,0,0,2024-06-13,2024-06-13
in_000000257743,1,79900,0,0,2024-06-14,2024-06-14
in_000000298317,1,9900,0,0,2024-06-10,2024-06-10
in_000000298528,1,79900,0,0,2024-06-14,2024-06-14
in_000000288147,1,79900,0,0,2024-06-14,2024-06-14
in_000000210377,1,9900,0,0,2024-06-17,2024-06-17
in_000000024732,1,9900,0,0,2024-06-22,2024-06-22
in_000000027299,1,9900,0,0,2024-06-22,2024-06-22
in_000000016078,1,29900,0,0,2024-06-20,2024-06-20
in_000000271747,1,9900,0,0,2024-06-24,2024-06-24
in_000000063697,1,79900,0,0,2024-06-10,2024-06-10
in_000000225260,1,9900,0,0,2024-06-05,2024-06-05
in_000000202426,1,9900,0,0,2024-06-10,2024-06-10
in_000000012101,1,9900,0,0,2024-06-06,2024-06-06
in_000000044369,1,29900,0,0,2024-06-03,2024-06-03
in_000000189712,1,9900,0,0,2024-06-15,2024-06-15
in_000000021376,1,9900,0,0,2024-06-17,2024-06-17
in_000000062593,1,9900,0,0,2024-06-14,2024-06-14
in_000000294234,1,79900,0,0,2024-06-14,2024-06-14
in_000000255875,1,29900,0,0,2024-06-21,2024-06-21
in_000000218766,1,29900,0,0,2024-06-22,2024-06-22
in_000000031442,1,9900,0,0,2024-06-18,2024-06-18
in_000000090891,1,9900,0,0,2024-06-25,2024-06-25
in_000000145832,1,9900,0,0,2024-06-19,2024-06-19
in_000000077812,1,79900,0,0,2024-06-09,2024-06-09
in_000000243781,1,199900,0,0,2024-06-06,2024-06-06
in_000000173991,1,9900,0,0,2024-06-12,2024-06-12
in_000000127428,1,9900,0,0,2024-06-07,2024-06-07
in_000000074254,1,29900,0,0,2024-06-11,2024-06-11
in_000000237207,1,9900,0,0,2024-06-24,2024-06-24
in_000000309013,1,79900,0,0,2024-06-20,2024-06-20
in_000000049074,1,9900,0,0,2024-06-12,2024-06-12
in_000000114165,1,199900,0,0,2024-06-26,2024-06-26
in_000000251951,1,9900,0,0,2024-06-14,2024-06-14
in_000000239314,1,99000,0,0,2024-06-24,2024-06-24
in_000000036343,1,29900,0,0,2024-06-11,2024-06-11
in_000000235942,1,9900,0,0,2024-06-20,2024-06-20
in_000000073054,1,9900,0,0,2024-06-04,2024-06-04
in_000000140061,1,9900,0,0,2024-06-21,2024-06-21
in_000000118691,1,79900,0,0,2024-06-04,2024-06-04
in_000000093354,1,9900,0,0,2024-06-04,2024-06-04
in_000000208028,1,9900,0,0,2024-06-15,2024-06-15
in_000000207281,1,79900,0,0,2024-06-20,2024-06-20
in_000000316888,1,29900,0,0,2024-06-13,2024-06-13
in_000000016731,1,79900,0,0,2024-06-17,2024-06-17
in_000000223056,1,29900,0,0,2024-06-09,2024-06-09
in_000000217004,1,9900,0,0,2024-06-16,2024-06-16
in_000000217273,1,79900,0,0,2024-06-24,2024-06-24
in_000000019393,1,29900,0,0,2024-06-22,2024-06-22
in_000000276782,1,79900,0,0,2024-06-20,2024-06-20
in_000000063776,1,9900,0,0,2024-06-13,2024-06-13
in_000000279325,1,9900,0,0,2024-06-19,2024-06-19
in_000000022593,1,9900,0,0,2024-06-25,2024-06-25
in_000000218009,1,9900,0,0,2024-06-24,2024-06-24
in_000000146259,1,29900,0,0,2024-06-19,2024-06-19
in_000000015140,1,29900,0,0,2024-06-18,2024-06-18
in_000000090049,1,79900,0,0,2024-06-25,2024-06-25
in_000000144653,1,79900,0,0,2024-06-13,2024-06-13
in_000000077217,1,29900,0,0,2024-06-18,2024-06-18
in_000000258329,1,29900,0,0,2024-06-18,2024-06-18
in_000000241984,1,29900,0,0,2024-06-11,2024-06-11
in_000000134356,1,79900,0,0,2024-06-20,2024-06-20
in_000000229614,1,29900,0,0,2024-06-12,2024-06-12
in_000000259738,1,29900,0,0,2024-06-05,2024-06-05
in_000000305369,1,9900,0,0,2024-06-10,2024-06-10
in_000000134182,1,79900,0,0,2024-06-12,2024-06-12
in_000000312043,1,9900,0,0,2024-06-20,2024-06-20
in_000000304506,1,29900,0,0,2024-06-21,2024-06-21
in_000000080536,1,9900,0,0,2024-06-05,2024-06-05
in_000000090122,1,9900,0,0,2024-06-10,2024-06-10
in_000000006813,1,9900,0,0,2024-06-24,2024-06-24
in_000000304600,1,79900,0,0,2024-06-05,2024-06-05
in_000000245756,1,9900,0,0,2024-06-04,2024-06-04
in_000000075010,1,79900,0,0,2024-06-19,2024-06-19
in_000000194922,1,199900,0,0,2024-06-10,2024-06-10
in_000000137536,1,99000,0,0,2024-06-08,2024-06-08
in_000000109877,1,9900,0,0,2024-06-22,2024-06-22
in_000000300738,1,9900,0,0,2024-06-10,2024-06-10
in_000000072687,1,9900,0,0,2024-06-18,2024-06-18
in_000000310287,1,9900,0,0,2024-06-14,2024-06-14
in_000000177948,1,9900,0,0,2024-06-12,2024-06-12
in_000000042398,1,9900,0,0,2024-06-07,2024-06-07
in_000000198902,1,79900,0,0,2024-06-10,2024-06-10
in_000000297448,1,9900,0,0,2024-06-09,2024-06-09
in_000000255621,1,9900,0,0,2024-06-14,2024-06-14
in_000000042126,1,29900,0,0,2024-06-07,2024-06-07
in_000000254936,1,9900,0,0,2024-06-09,2024-06-09
in_000000025598,1,29900,0,0,2024-06-22,2024-06-22
in_000000025189,1,29900,0,0,2024-06-16,2024-06-16
in_000000274530,1,199900,0,0,2024-06-10,2024-06-10
in_000000094927,1,9900,0,0,2024-06-07,2024-06-07
in_000000103108,1,9900,0,0,2024-06-12,2024-06-12
in_000000318218,1,9900,0,0,2024-06-07,2024-06-07
in_000000275861,1,199900,0,0,2024-06-04,2024-06-04
in_000000067195,1,9900,0,0,2024-06-16,2024-06-16
in_000000315947,1,29900,0,0,2024-06-10,2024-06-10
in_000000019773,1,29900,0,0,2024-06-19,2024-06-19
in_000000284083,1,29900,0,0,2024-06-21,2024-06-21
in_000000213452,1,199900,0,0,2024-06-16,2024-06-16
in_000000217729,1,29900,0,0,2024-06-14,2024-06-14
in_000000280307,1,9900,0,0,2024-06-25,2024-06-25
in_000000215829,1,29900,0,0,2024-06-07,2024-06-07
in_000000320798,1,9900,0,0,2024-06-23,2024-06-23
in_000000215574,1,79900,0,0,2024-06-14,2024-06-14
in_000000282659,1,79900,0,0,2024-06-16,2024-06-16
in_000000282115,1,79900,0,0,2024-06-09,2024-06-09
in_000000062726,1,9900,0,0,2024-06-16,2024-06-16
in_000000281782,1,9900,0,0,2024-06-22,2024-06-22
in_000000150921,1,29900,0,0,2024-06-05,2024-06-05
in_000000104684,1,9900,0,0,2024-06-07,2024-06-07
in_000000228274,1,29900,0,0,2024-06-12,2024-06-12
in_000000314633,1,9900,0,0,2024-06-07,2024-06-07
in_000000014599,1,29900,0,0,2024-06-16,2024-06-16
in_000000091657,1,9900,0,0,2024-06-16,2024-06-16
in_000000147433,1,199900,0,0,2024-06-04,2024-06-04
in_000000056428,1,29900,0,0,2024-06-06,2024-06-06
in_000000205061,1,29900,0,0,2024-06-15,2024-06-15
in_000000068757,1,9900,0,0,2024-06-15,2024-06-15
in_000000204857,1,9900,0,0,2024-06-21,2024-06-21
in_000000069724,1,29900,0,0,2024-06-19,2024-06-19
in_000000171392,1,9900,0,0,2024-06-08,2024-06-08
in_000000161018,1,9900,0,0,2024-06-24,2024-06-24
in_000000316092,1,79900,0,0,2024-06-15,2024-06-15
in_000000101279,1,199900,0,0,2024-06-26,2024-06-26
in_000000242029,1,29900,0,0,2024-06-23,2024-06-23
in_000000053531,1,9900,0,0,2024-06-19,2024-06-19
in_000000044214,1,9900,0,0,2024-06-10,2024-06-10
in_000000089435,1,9900,0,0,2024-06-12,2024-06-12
in_000000189935,1,29900,0,0,2024-06-10,2024-06-10
in_000000245009,1,79900,0,0,2024-06-06,2024-06-06
in_000000260896,1,59925,0,1,2024-06-22,2024-07-16
in_000000113010,1,9900,0,0,2024-06-09,2024-06-09
in_000000294919,1,29900,0,0,2024-06-13,2024-06-13
in_000000127496,1,9900,0,0,2024-06-11,2024-06-11
in_000000188943,1,299000,0,0,2024-06-08,2024-06-08
in_000000238566,1,29900,0,0,2024-06-19,2024-06-19
in_000000040478,1,9900,0,0,2024-06-09,2024-06-09
in_000000113898,1,799000,0,0,2024-06-15,2024-06-15
in_000000249518,1,29900,0,0,2024-06-14,2024-06-14
in_000000050482,1,29900,0,0,2024-06-21,2024-06-21
in_000000257580,1,29900,0,0,2024-06-07,2024-06-07
in_000000187212,1,79900,0,0,2024-06-26,2024-06-26
in_000000113377,1,9900,0,0,2024-06-09,2024-06-09
in_000000129881,1,9900,0,0,2024-06-03,2024-06-03
in_000000041754,1,9900,0,0,2024-06-15,2024-06-15
in_000000180255,1,199900,0,0,2024-06-19,2024-06-19
in_000000046521,1,9900,0,0,2024-06-20,2024-06-20
in_000000302937,1,9900,0,0,2024-06-07,2024-06-07
in_000000111221,1,9900,0,0,2024-06-12,2024-06-12
in_000000160405,1,79900,0,0,2024-06-10,2024-06-10
in_000000289549,1,79900,0,0,2024-06-24,2024-06-24
in_000000164758,1,9900,0,0,2024-06-20,2024-06-20
in_000000164996,1,79900,0,0,2024-06-13,2024-06-13
in_000000272699,1,9900,0,0,2024-06-14,2024-06-14
in_000000001371,1,9900,0,0,2024-06-10,2024-06-10
in_000000320995,1,9900,0,0,2024-06-13,2024-06-13
in_000000159855,1,9900,0,0,2024-06-11,2024-06-11
in_000000218225,1,9900,0,0,2024-06-10,2024-06-10
in_000000264630,1,29900,0,0,2024-06-25,2024-06-25
in_000000146467,1,9900,0,0,2024-06-07,2024-06-07
in_000000146536,1,79900,0,0,2024-06-17,2024-06-17
in_000000055644,1,9900,0,0,2024-06-10,2024-06-10
in_000000104782,1,9900,0,0,2024-06-13,2024-06-13
in_000000224845,1,29900,0,0,2024-06-18,2024-06-18
in_000000124962,1,79900,0,0,2024-06-19,2024-06-19
in_000000266631,1,9900,0,0,2024-06-20,2024-06-20
in_000000258927,1,9900,0,0,2024-06-10,2024-06-10
in_000000187781,1,9900,0,0,2024-06-12,2024-06-12
in_000000191579,1,9900,0,0,2024-06-19,2024-06-19
in_000000111767,1,29900,0,0,2024-06-11,2024-06-11
in_000000189522,1,79900,0,0,2024-06-05,2024-06-05
in_000000117128,1,9900,0,0,2024-06-12,2024-06-12
in_000000127232,1,79900,0,0,2024-06-12,2024-06-12
in_000000172931,1,9900,0,0,2024-06-10,2024-06-10
in_000000078002,1,79900,0,0,2024-06-19,2024-06-19
in_000000071125,1,29900,0,0,2024-06-06,2024-06-06
in_000000245110,1,29900,0,0,2024-06-11,2024-06-11
in_000000174615,1,79900,0,0,2024-06-17,2024-06-17
in_000000043180,1,299000,0,0,2024-06-22,2024-06-22
in_000000079457,1,9900,0,0,2024-06-12,2024-06-12
in_000000308610,1,29900,0,0,2024-06-14,2024-06-14
in_000000074382,1,9900,0,0,2024-06-12,2024-06-12
in_000000193716,1,9900,0,0,2024-06-25,2024-06-25
in_000000049410,1,199900,0,0,2024-06-17,2024-06-17
in_000000183482,1,79900,0,0,2024-06-06,2024-06-06
in_000000149756,1,9900,0,0,2024-06-06,2024-06-06
in_000000124042,1,29900,0,0,2024-06-14,2024-06-14
in_000000062992,1,79900,0,0,2024-06-24,2024-06-24
in_000000267470,1,29900,0,0,2024-06-14,2024-06-14
in_000000059218,1,79900,0,0,2024-06-03,2024-06-03
in_000000288797,1,9900,0,0,2024-06-19,2024-06-19
in_000000048998,1,9900,0,0,2024-06-16,2024-06-16
in_000000186944,1,9900,0,0,2024-06-03,2024-06-03
in_000000005807,1,79900,0,0,2024-06-18,2024-06-18
in_000000255783,1,9900,0,0,2024-06-10,2024-06-10
in_000000017305,1,3960,0,1,2024-06-18,2024-06-19
in_000000095716,1,199900,0,0,2024-06-13,2024-06-13
in_000000320456,1,799000,0,0,2024-06-05,2024-06-05
in_000000320356,1,9900,0,0,2024-06-23,2024-06-23
in_000000098289,1,29900,0,0,2024-06-09,2024-06-09
in_000000319092,1,9900,0,0,2024-06-17,2024-06-17
in_000000119662,1,29900,0,0,2024-06-07,2024-06-07
in_000000313696,1,79900,0,0,2024-06-08,2024-06-08
in_000000167915,1,9900,0,0,2024-06-20,2024-06-20
in_000000092523,1,9900,0,0,2024-06-13,2024-06-13
in_000000171128,1,29900,0,0,2024-06-15,2024-06-15
in_000000012507,1,99000,0,0,2024-06-13,2024-06-13
in_000000135461,1,29900,0,0,2024-06-08,2024-06-08
in_000000258465,1,9900,0,0,2024-06-13,2024-06-13
in_000000189952,1,26910,1,0,2024-06-18,2024-06-18
in_000000087194,1,199900,0,0,2024-06-05,2024-06-05
in_000000295597,1,79900,0,0,2024-06-08,2024-06-08
in_000000304351,1,29900,0,0,2024-06-11,2024-06-11
in_000000116184,1,9900,0,0,2024-06-11,2024-06-11
in_000000236682,1,9900,0,0,2024-06-17,2024-06-17
in_000000202581,1,9900,0,0,2024-06-24,2024-06-24
in_000000082453,1,199900,0,0,2024-06-16,2024-06-16
in_000000237613,1,9900,0,0,2024-06-07,2024-06-07
in_000000069931,1,29900,0,0,2024-06-12,2024-06-12
in_000000178625,1,9900,0,0,2024-06-13,2024-06-13
in_000000140484,1,9900,0,0,2024-06-13,2024-06-13
in_000000234377,1,29900,0,0,2024-06-11,2024-06-11
in_000000032326,1,199900,0,0,2024-06-11,2024-06-11
in_000000263298,1,9900,0,0,2024-06-11,2024-06-11
in_000000295248,1,29900,0,0,2024-06-21,2024-06-21
in_000000033746,1,29900,0,0,2024-06-18,2024-06-18
in_000000242878,1,79900,0,0,2024-06-22,2024-06-22
in_000000308797,1,79900,0,0,2024-06-16,2024-06-16
in_000000308673,1,29900,0,0,2024-06-19,2024-06-19
in_000000241230,1,9900,0,0,2024-06-07,2024-06-07
in_000000240396,1,9900,0,0,2024-06-16,2024-06-16
in_000000110402,1,29900,0,0,2024-06-05,2024-06-05
in_000000114244,1,199900,0,0,2024-06-05,2024-06-05
in_000000184638,1,299000,0,0,2024-06-21,2024-06-21
in_000000306522,1,29900,0,0,2024-06-09,2024-06-09
in_000000317699,1,79900,0,0,2024-06-13,2024-06-13
in_000000192046,1,29900,0,0,2024-06-24,2024-06-24
in_000000108114,1,9900,0,0,2024-06-16,2024-06-16
in_000000036113,1,29900,0,0,2024-06-21,2024-06-21
in_000000288410,1,9900,0,0,2024-06-17,2024-06-17
in_000000024566,1,99000,0,0,2024-06-09,2024-06-09
in_000000123129,1,9900,0,0,2024-06-05,2024-06-05
in_000000210793,1,9900,0,0,2024-06-03,2024-06-03
in_000000017693,1,9900,0,0,2024-06-09,2024-06-09
in_000000102595,1,9900,0,0,2024-06-15,2024-06-15
in_000000210613,1,29900,0,0,2024-06-14,2024-06-14
in_000000027400,1,79900,0,0,2024-06-15,2024-06-15
in_000000298717,1,9900,0,0,2024-06-04,2024-06-04
in_000000136390,1,9900,0,0,2024-06-14,2024-06-14
in_000000108852,1,9900,0,0,2024-06-18,2024-06-18
in_000000224243,1,9900,0,0,2024-06-20,2024-06-20
in_000000056902,1,9900,0,0,2024-06-19,2024-06-19
in_000000001564,1,9900,0,0,2024-06-13,2024-06-13
in_000000149677,1,79900,0,0,2024-06-20,2024-06-20
in_000000221351,1,9900,0,0,2024-06-04,2024-06-04
in_000000163024,1,799000,0,0,2024-06-08,2024-06-08
in_000000103321,1,29900,0,0,2024-06-13,2024-06-13
in_000000148669,1,9900,0,0,2024-06-21,2024-06-21
in_000000025725,1,9900,0,0,2024-06-13,2024-06-13
in_000000059401,1,199900,0,0,2024-06-06,2024-06-06
in_000000021920,1,9900,0,0,2024-06-19,2024-06-19
in_000000164655,1,9900,0,0,2024-06-03,2024-06-03
in_000000027342,1,9900,0,0,2024-06-06,2024-06-06
in_000000230374,1,9900,0,0,2024-06-12,2024-06-12
in_000000247413,1,79900,0,0,2024-06-17,2024-06-17
in_000000165546,1,199900,0,0,2024-06-13,2024-06-13
in_000000208660,1,29900,0,0,2024-06-05,2024-06-05
in_000000058392,1,99000,0,0,2024-06-22,2024-06-22
in_000000282177,1,94050,1,0,2024-06-10,2024-08-24
in_000000214906,1,29900,0,0,2024-06-07,2024-06-07
in_000000067429,1,29900,0,0,2024-06-12,2024-06-12
in_000000165782,1,79900,0,0,2024-06-17,2024-06-17
in_000000290000,1,29900,0,0,2024-06-03,2024-06-03
in_000000118606,1,29900,0,0,2024-06-07,2024-06-07
in_000000272633,1,29900,0,0,2024-06-17,2024-06-17
in_000000163515,1,29900,0,0,2024-06-10,2024-06-10
in_000000023710,1,9900,0,0,2024-06-25,2024-06-25
in_000000159277,1,9900,0,0,2024-06-15,2024-06-15
in_000000211528,1,9900,0,0,2024-06-14,2024-06-14
in_000000096710,1,79900,0,0,2024-06-16,2024-06-16
in_000000066750,1,1999000,0,0,2024-06-21,2024-06-21
in_000000057386,1,79900,0,0,2024-06-15,2024-06-15
in_000000000515,1,29900,0,0,2024-06-12,2024-06-12
in_000000022540,1,9900,0,0,2024-06-04,2024-06-04
in_000000019239,1,199900,0,0,2024-06-03,2024-06-03
in_000000019169,1,29900,0,0,2024-06-08,2024-06-08
in_000000117631,1,29900,0,0,2024-06-18,2024-06-18
in_000000118237,1,199900,0,0,2024-06-09,2024-06-09
in_000000031279,1,79900,0,0,2024-06-11,2024-06-11
in_000000281670,1,9900,0,0,2024-06-08,2024-06-08
in_000000153413,1,79900,0,0,2024-06-05,2024-06-05
in_000000028785,1,9900,0,0,2024-06-05,2024-06-05
in_000000227689,1,9900,0,0,2024-06-14,2024-06-14
in_000000227856,1,9900,0,0,2024-06-24,2024-06-24
in_000000014271,1,9900,0,0,2024-06-19,2024-06-19
in_000000028556,1,79900,0,0,2024-06-18,2024-06-18
in_000000315692,1,29900,0,0,2024-06-16,2024-06-16
in_000000166270,1,199900,0,0,2024-06-11,2024-06-11
in_000000056539,1,9900,0,0,2024-06-06,2024-06-06
in_000000067661,1,29900,0,0,2024-06-19,2024-06-19
in_000000219751,1,9900,0,0,2024-06-13,2024-06-13
in_000000022652,1,9900,0,0,2024-06-15,2024-06-15
in_000000023084,1,9900,0,0,2024-06-22,2024-06-22
in_000000064150,1,9900,0,0,2024-06-12,2024-06-12
in_000000293039,1,79900,0,0,2024-06-19,2024-06-19
in_000000092017,1,79900,0,0,2024-06-14,2024-06-14
in_000000292481,1,29900,0,0,2024-06-08,2024-06-08
in_000000028747,1,29900,0,0,2024-06-25,2024-06-25
in_000000267839,1,199900,0,0,2024-06-07,2024-06-07
in_000000014416,1,9900,0,0,2024-06-24,2024-06-24
in_000000125718,1,22425,0,1,2024-06-15,2024-06-19
in_000000315561,1,79900,0,0,2024-06-05,2024-06-05
in_000000269752,1,9900,0,0,2024-06-07,2024-06-07
in_000000014050,1,29900,0,0,2024-06-14,2024-06-14
in_000000174876,1,9900,0,0,2024-06-16,2024-06-16
in_000000306127,1,9900,0,0,2024-06-25,2024-06-25
in_000000245731,1,9900,0,0,2024-06-20,2024-06-20
in_000000296100,1,9900,0,0,2024-06-14,2024-06-14
in_000000312647,1,29900,0,0,2024-06-18,2024-06-18
in_000000173068,1,79900,0,0,2024-06-17,2024-06-17
in_000000174288,1,79900,0,0,2024-06-13,2024-06-13
in_000000201377,1,9900,0,0,2024-06-22,2024-06-22
in_000000245200,1,79900,0,0,2024-06-10,2024-06-10
in_000000260399,1,29900,0,0,2024-06-12,2024-06-12
in_000000173386,1,9900,0,0,2024-06-22,2024-06-22
in_000000201480,1,9900,0,0,2024-06-17,2024-06-17
in_000000196169,1,9900,0,0,2024-06-22,2024-06-22
in_000000130482,1,9900,0,0,2024-06-18,2024-06-18
in_000000137364,1,9900,0,0,2024-06-22,2024-06-22
in_000000131984,1,9900,0,0,2024-06-10,2024-06-10
in_000000110017,1,9900,0,0,2024-06-06,2024-06-06
in_000000036631,1,29900,0,0,2024-06-06,2024-06-06
in_000000297913,1,9900,0,0,2024-06-12,2024-06-12
in_000000129097,1,79900,0,0,2024-06-23,2024-06-23
in_000000072344,1,29900,0,0,2024-06-17,2024-06-17
in_000000298792,1,9900,0,0,2024-06-16,2024-06-16
in_000000004252,1,29900,0,0,2024-06-21,2024-06-21
in_000000038084,1,79900,0,0,2024-06-04,2024-06-04
in_000000115586,1,9900,0,0,2024-06-20,2024-06-20
in_000000198052,1,799000,0,0,2024-06-22,2024-06-22
in_000000102335,1,29900,0,0,2024-06-22,2024-06-22
in_000000161299,1,29900,0,0,2024-06-08,2024-06-08
in_000000000920,1,9900,0,0,2024-06-15,2024-06-15
in_000000317018,1,29900,0,0,2024-06-09,2024-06-09
in_000000102951,1,79900,0,0,2024-06-21,2024-06-21
in_000000160271,1,199900,0,0,2024-06-11,2024-06-11
in_000000280553,1,29900,0,0,2024-06-20,2024-06-20
in_000000095308,1,29900,0,0,2024-06-21,2024-06-21
in_000000278376,1,29900,0,0,2024-06-23,2024-06-23
in_000000097573,1,9900,0,0,2024-06-21,2024-06-21
in_000000102154,1,9900,0,0,2024-06-15,2024-06-15
in_000000105310,1,9900,0,0,2024-06-15,2024-06-15
in_000000291365,1,9900,0,0,2024-06-12,2024-06-12
in_000000259825,1,9900,0,0,2024-06-09,2024-06-09
in_000000258783,1,9900,0,0,2024-06-06,2024-06-06
in_000000135182,1,79900,0,0,2024-06-21,2024-06-21
in_000000045068,1,199900,0,0,2024-06-03,2024-06-03
in_000000142709,1,9900,0,0,2024-06-09,2024-06-09
in_000000138464,1,29900,0,0,2024-06-14,2024-06-14
in_000000042513,1,29900,0,0,2024-06-24,2024-06-24
in_000000233528,1,9900,0,0,2024-06-12,2024-06-12
in_000000158856,1,79900,0,0,2024-06-15,2024-06-15
in_000000229641,1,9900,0,0,2024-06-08,2024-06-08
in_000000273163,1,9900,0,0,2024-06-25,2024-06-25
in_000000124283,1,9900,0,0,2024-06-07,2024-06-07
in_000000284233,1,29900,0,0,2024-06-16,2024-06-16
in_000000214234,1,29900,0,0,2024-06-19,2024-06-19
in_000000213537,1,9900,0,0,2024-06-07,2024-06-07
in_000000284452,1,9900,0,0,2024-06-22,2024-06-22
in_000000022007,1,79900,0,0,2024-06-15,2024-06-15
in_000000156649,1,29900,0,0,2024-06-19,2024-06-19
in_000000099653,1,9900,0,0,2024-06-09,2024-06-09
in_000000215511,1,3960,0,1,2024-06-09,2024-06-12
in_000000000660,1,79900,0,0,2024-06-06,2024-06-06
in_000000157549,1,9900,0,0,2024-06-12,2024-06-12
in_000000122463,1,29900,0,0,2024-06-14,2024-06-14
in_000000101511,1,29900,0,0,2024-06-22,2024-06-22
in_000000218343,1,9900,0,0,2024-06-14,2024-06-14
in_000000268694,1,29900,0,0,2024-06-17,2024-06-17
in_000000267117,1,29900,0,0,2024-06-08,2024-06-08
in_000000205230,1,29900,0,0,2024-06-13,2024-06-13
in_000000090636,1,99000,0,0,2024-06-10,2024-06-10
in_000000167741,1,29900,0,0,2024-06-14,2024-06-14
in_000000225957,1,79900,0,0,2024-06-17,2024-06-17
in_000000265587,1,9900,0,0,2024-06-15,2024-06-15
in_000000169943,1,9900,0,0,2024-06-10,2024-06-10
in_000000170403,1,79900,0,0,2024-06-13,2024-06-13
in_000000166623,1,199900,0,0,2024-06-08,2024-06-08
in_000000266380,1,29900,0,0,2024-06-16,2024-06-16
in_000000144662,1,199900,0,0,2024-06-26,2024-06-26
in_000000144895,1,99000,0,0,2024-06-12,2024-06-12
in_000000106048,1,9900,0,0,2024-06-04,2024-06-04
in_000000228707,1,9900,0,0,2024-06-21,2024-06-21
in_000000233080,1,9900,0,0,2024-06-26,2024-06-26
in_000000002961,1,9900,0,0,2024-06-12,2024-06-12
in_000000172089,1,28405,1,0,2024-06-15,2024-07-17
in_000000044655,1,99000,0,0,2024-06-15,2024-06-15
in_000000033641,1,9900,0,0,2024-06-18,2024-06-18
in_000000203179,1,9900,0,0,2024-06-06,2024-06-06
in_000000174785,1,79900,0,0,2024-06-06,2024-06-06
in_000000252539,1,29900,0,0,2024-06-19,2024-06-19
in_000000299442,1,9900,0,0,2024-06-12,2024-06-12
in_000000299776,1,9900,0,0,2024-06-18,2024-06-18
in_000000298461,1,29900,0,0,2024-06-09,2024-06-09
in_000000207051,1,9900,0,0,2024-06-26,2024-06-26
in_000000123305,1,9900,0,0,2024-06-23,2024-06-23
in_000000207921,1,29900,0,0,2024-06-17,2024-06-17
in_000000001446,1,79900,0,0,2024-06-18,2024-06-18
in_000000278244,1,79900,0,0,2024-06-19,2024-06-19
in_000000198743,1,29900,0,0,2024-06-22,2024-06-22
in_000000037745,1,149925,0,1,2024-06-15,2024-06-18
in_000000066188,1,79900,0,0,2024-06-19,2024-06-19
in_000000024295,1,29900,0,0,2024-06-16,2024-06-16
in_000000166054,1,9900,0,0,2024-06-16,2024-06-16
in_000000224181,1,9900,0,0,2024-06-14,2024-06-14
in_000000266997,1,79900,0,0,2024-06-04,2024-06-04
in_000000007195,1,79900,0,0,2024-06-24,2024-06-24
in_000000114575,1,9900,0,0,2024-06-20,2024-06-20
in_000000050404,1,29900,0,0,2024-06-17,2024-06-17
in_000000046133,1,9900,0,0,2024-06-23,2024-06-23
in_000000130163,1,79900,0,0,2024-06-16,2024-06-16
in_000000041803,1,29900,0,0,2024-06-13,2024-06-13
in_000000273923,1,99000,0,0,2024-06-13,2024-06-13
in_000000026912,1,9900,0,0,2024-06-13,2024-06-13
in_000000063071,1,9900,0,0,2024-06-17,2024-06-17
in_000000282240,1,199900,0,0,2024-06-22,2024-06-22
in_000000283479,1,79900,0,0,2024-06-04,2024-06-04
in_000000267273,1,199900,0,0,2024-06-20,2024-06-20
in_000000055294,1,79900,0,0,2024-06-11,2024-06-11
in_000000054163,1,9900,0,0,2024-06-19,2024-06-19
in_000000028331,1,29900,0,0,2024-06-07,2024-06-07
in_000000262403,1,9900,0,0,2024-06-20,2024-06-20
in_000000291693,1,29900,0,0,2024-06-18,2024-06-18
in_000000116889,1,199900,0,0,2024-06-22,2024-06-22
in_000000088402,1,29900,0,0,2024-06-18,2024-06-18
in_000000300160,1,29900,0,0,2024-06-17,2024-06-17
in_000000004406,1,29900,0,0,2024-06-09,2024-06-09
in_000000039895,1,29900,0,0,2024-06-24,2024-06-24
in_000000046403,1,9900,0,0,2024-06-18,2024-06-18
in_000000317287,1,29900,0,0,2024-06-13,2024-06-13
in_000000161373,1,9900,0,0,2024-06-05,2024-06-05
in_000000214289,1,199900,0,0,2024-06-15,2024-06-15
in_000000020157,1,9900,0,0,2024-06-14,2024-06-14
in_000000283257,1,79900,0,0,2024-06-09,2024-06-09
in_000000211417,1,29900,0,0,2024-06-13,2024-06-13
in_000000157767,1,23920,1,0,2024-06-17,2024-06-17
in_000000091179,1,8415,1,0,2024-06-17,2024-07-24
in_000000145639,1,29900,0,0,2024-06-12,2024-06-12
in_000000228306,1,29900,0,0,2024-06-18,2024-06-18
in_000000120612,1,29900,0,0,2024-06-07,2024-06-07
in_000000019296,1,9900,0,0,2024-06-21,2024-06-21
in_000000015631,1,9900,0,0,2024-06-25,2024-06-25
in_000000312214,1,29900,0,0,2024-06-23,2024-06-23
in_000000290975,1,29900,0,0,2024-06-21,2024-06-21
in_000000003256,1,9900,0,0,2024-06-21,2024-06-21
in_000000136755,1,9900,0,0,2024-06-17,2024-06-17
in_000000114212,1,29900,0,0,2024-06-14,2024-06-14
in_000000297846,1,9900,0,0,2024-06-22,2024-06-22
in_000000038226,1,9900,0,0,2024-06-07,2024-06-07
in_000000133094,1,79900,0,0,2024-06-05,2024-06-05
in_000000277971,1,79900,0,0,2024-06-23,2024-06-23
