INVOICE_ID,PROCESSOR_BALANCE_AMOUNT_CENTS,PROCESSOR_CAPTURED_CHARGE_COUNT,PROCESSOR_UNCAPTURED_CHARGE_COUNT,PROCESSOR_FAILED_CHARGE_COUNT,HAS_REFUND_ACTIVITY,HAS_DISPUTE_ACTIVITY,HAS_DISPUTE_RAISED,HAS_DISPUTE_REVERSAL,HAS_CHARGE_WITHOUT_BALANCE,HAS_BALANCE_WITHOUT_CHARGE,FIRST_CHARGE_AVAILABLE_DATE,LAST_CHARGE_AVAILABLE_DATE
in_000000007891,29900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000163184,79900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000305319,29900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000192612,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000156003,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000044698,199900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000035918,29900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000306685,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000299941,299000,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000068238,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000227451,9900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000320405,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000160585,79900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000014910,29900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000153985,29900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000223372,29900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000311661,79900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000197328,79900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000003572,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000276876,9900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000308626,29900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000167754,29900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000106606,29900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000120897,79900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000126139,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000073767,9900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000289710,99000,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000178268,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000282627,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000312720,29900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000265150,9900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000010571,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000066337,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000112791,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000258819,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000245028,29900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000130417,99000,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000035273,29900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000099683,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000007761,79900,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000175743,29900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000290701,79900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000237306,29900,1,0,0,0,0,0,0,0,0,2024-07-05,2024-07-05
in_000000077825,29900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000136332,199900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000175106,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000097454,29900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000164927,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000269162,29900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000256601,199900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000091059,17940,1,0,0,0,1,1,0,0,0,2024-06-09,2024-06-09
in_000000249596,9900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000248741,9900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000103313,299000,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000091775,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000207188,29900,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000288219,29900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000310927,79900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000295529,79900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000204229,79900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000285961,29900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000243979,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000150177,29900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000024801,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000245995,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000185803,199900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000116810,9900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000042320,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000213157,29900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000106618,199900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000171128,29900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000089986,9900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000227619,29900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000058319,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000255400,199900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000123963,29900,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000153008,199900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000274335,199900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000087769,79900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000093689,79900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000118204,29900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000082870,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000110301,9900,1,0,0,0,0,0,0,0,0,2024-06-26,2024-06-26
in_000000305692,29900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000212566,9900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000015386,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000247118,79900,1,0,0,0,0,0,0,0,0,2024-06-03,2024-06-03
in_000000093424,29900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000010706,79900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000294128,29900,1,0,0,0,0,0,0,0,0,2024-06-26,2024-06-26
in_000000280059,7425,1,0,0,1,0,0,0,0,0,2024-06-23,2024-06-23
in_000000249671,29900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000019708,29900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000077494,9900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000072515,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000278278,79900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000095595,79900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000242442,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000094975,79900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000261851,199900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000138351,79900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000156932,29900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000116959,9900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000051519,29900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000035703,79900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000017305,3960,1,0,0,0,1,1,0,0,0,2024-06-18,2024-06-18
in_000000176739,9900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000211983,29900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000059363,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000100249,29900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000102769,99000,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000174692,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000042100,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000236078,29900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000096010,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000282018,9900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000219412,79900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000320387,29900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000269877,29900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000236228,99000,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000038676,79900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000113411,29900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000200892,29900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000182575,199900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000033217,29900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000159277,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000228502,29900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000168383,9900,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000164539,29900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000320577,29900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000131218,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000212437,29900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000214046,29900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000239878,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000161808,1999000,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000012743,29900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000133927,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000179586,199900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000246129,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000286372,29900,1,0,0,0,0,0,0,0,0,2024-06-26,2024-06-26
in_000000112062,99000,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000151733,79900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000254295,29900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000115586,9900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000062048,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000006288,29900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000046000,9900,1,0,0,0,0,0,0,0,0,2024-06-26,2024-06-26
in_000000277391,79900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000013943,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000238274,199900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000245220,99000,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000074332,299000,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000306952,29900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000071615,79900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000140151,9900,1,0,0,0,0,0,0,0,0,2024-06-26,2024-06-26
in_000000251309,79900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000162518,29900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000107484,9900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000041779,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000123305,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000013686,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000225594,79900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000003075,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000318699,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000255774,29900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000117036,29900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000143507,1199400,1,0,0,0,1,1,0,0,0,2024-06-11,2024-06-11
in_000000094581,9900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000084669,9900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000214121,26910,1,0,0,1,0,0,0,0,0,2024-06-14,2024-06-14
in_000000307788,29900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000315910,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000219741,79900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000052810,79900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000093087,29900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000070135,29900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000155710,199900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000291930,9900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000032613,79900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000229197,71910,1,0,0,1,0,0,0,0,0,2024-06-03,2024-06-03
in_000000158197,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000129255,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000154643,9900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000118356,79900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000029538,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000019533,9900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000000003,99000,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000199750,29900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000052654,79900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000031768,199900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000259951,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000199730,9900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000240306,799000,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000308088,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000258980,29900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000222251,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000232117,29900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000099909,29900,1,0,0,0,0,0,0,0,0,2024-06-03,2024-06-03
in_000000211035,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000319492,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000209864,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000060346,29900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000020709,29900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000238862,9900,1,0,0,0,0,0,0,0,0,2024-06-26,2024-06-26
in_000000032326,199900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000283164,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000309225,29900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000318004,29900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000099048,79900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000105282,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000257621,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000229022,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000310658,29900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000178682,79900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000007056,199900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000223682,9900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000123515,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000298611,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000102868,799000,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000061814,299000,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000141720,29900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000173306,199900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000089390,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000081029,9900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000194889,29900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000279701,29900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000132018,9900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000217942,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000214272,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000130253,79900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000160533,29900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000076169,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000032743,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000015268,29900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000182068,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000256568,79900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000321073,99000,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000308240,9900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000320356,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000169380,29900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000142339,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000109980,9900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000125442,79900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000006037,79900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000114596,29900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000240988,29900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000115606,29900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000151193,29900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000303188,29900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000170034,9900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000184288,29900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000227866,29900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000150011,29900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000121911,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000013923,9900,1,0,0,0,0,0,0,0,0,2024-06-26,2024-06-26
in_000000214022,29900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000005329,79900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000093431,79900,1,0,0,0,0,0,0,0,0,2024-07-02,2024-07-02
in_000000058919,9900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000251911,199900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000016841,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000235204,99000,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000113091,29900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000039638,199900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000143090,29900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000209631,99000,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000023742,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000044988,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000292360,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000019922,79900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000319787,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000134961,9900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000274079,79900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000134315,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000216686,9900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000130862,8910,1,0,0,1,0,0,0,0,0,2024-06-09,2024-06-09
in_000000264112,299000,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000035132,29900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000011212,9900,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000240365,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000319348,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000120836,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000264276,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000110549,29900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000216090,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000064261,9900,1,0,0,0,0,0,0,0,0,2024-07-03,2024-07-03
in_000000177283,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000107887,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000221378,29900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000014549,29900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000090628,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000147331,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000225978,29900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000223765,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000277402,29900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000305796,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000140911,29900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000278906,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000273689,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000181610,79900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000201225,29900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000264308,79900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000179010,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000286268,79900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000272283,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000309921,29900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000293500,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000293122,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000011061,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000036814,79900,1,0,0,0,0,0,0,0,0,2024-06-03,2024-06-03
in_000000028491,199900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000034514,9900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000215857,9900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000053284,29900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000169530,29900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000137157,9400,1,0,0,1,0,0,0,0,0,2024-06-14,2024-06-14
in_000000056539,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000286219,29900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000316057,199900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000288725,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000309753,29900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000269864,199900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000066698,99000,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000079343,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000013386,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000173649,29900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
