INVOICE_ID,CUSTOMER_ID,INVOICE_AMOUNT_PAID_CENTS
in_000000071105,cus_000000005735,29900
in_000000071125,cus_000000005736,29900
in_000000071145,cus_000000005737,9900
in_000000071165,cus_000000005738,29900
in_000000071201,cus_000000005740,79900
in_000000071221,cus_000000005743,199900
in_000000071222,cus_000000005744,79900
in_000000071253,cus_000000005745,29900
in_000000071273,cus_000000005746,9900
in_000000071291,cus_000000005748,199900
in_000000071324,cus_000000005750,9900
in_000000071368,cus_000000005757,199900
in_000000071391,cus_000000005758,9900
in_000000071437,cus_000000005764,29900
in_000000071468,cus_000000005765,29900
in_000000071503,cus_000000005766,199900
in_000000071533,cus_000000005768,9900
in_000000071554,cus_000000005769,9900
in_000000071562,cus_000000005770,29900
in_000000071575,cus_000000005773,9900
in_000000071585,cus_000000005775,9900
in_000000071596,cus_000000005777,799000
in_000000071615,cus_000000005779,79900
in_000000071672,cus_000000005785,9900
in_000000071704,cus_000000005787,9900
in_000000071717,cus_000000005791,299000
in_000000071730,cus_000000005794,79900
in_000000071737,cus_000000005795,9900
in_000000071766,cus_000000005797,9900
in_000000071794,cus_000000005798,9900
in_000000071822,cus_000000005801,79900
in_000000071856,cus_000000005802,29900
in_000000071872,cus_000000005803,9900
in_000000071904,cus_000000005804,29900
in_000000071915,cus_000000005806,79900
in_000000071938,cus_000000005807,9900
in_000000071954,cus_000000005810,79900
in_000000071984,cus_000000005811,29900
in_000000071999,cus_000000005812,9900
in_000000072009,cus_000000005814,9900
in_000000072084,cus_000000005817,9900
in_000000072111,cus_000000005818,199900
in_000000072138,cus_000000005819,199900
in_000000072166,cus_000000005821,9900
in_000000072199,cus_000000005826,199900
in_000000072208,cus_000000005827,9900
in_000000072235,cus_000000005831,9900
in_000000072258,cus_000000005833,29900
in_000000072289,cus_000000005834,9900
in_000000072314,cus_000000005836,9900
in_000000072344,cus_000000005837,29900
in_000000072378,cus_000000005839,9900
in_000000072413,cus_000000005841,29900
in_000000072442,cus_000000005843,9900
in_000000072478,cus_000000005844,79900
in_000000072515,cus_000000005850,9900
in_000000072542,cus_000000005851,9900
in_000000072578,cus_000000005853,29900
in_000000072601,cus_000000005855,9900
in_000000072638,cus_000000005857,29900
in_000000072673,cus_000000005858,29900
in_000000072687,cus_000000005861,9900
in_000000072728,cus_000000005865,9900
in_000000072759,cus_000000005867,29900
in_000000072765,cus_000000005869,9900
in_000000072796,cus_000000005870,29900
in_000000072804,cus_000000005871,299000
in_000000072838,cus_000000005875,29900
in_000000072871,cus_000000005876,9900
in_000000072905,cus_000000005877,29900
in_000000072925,cus_000000005879,9900
in_000000072949,cus_000000005880,29900
in_000000072999,cus_000000005886,9900
in_000000073035,cus_000000005887,29900
in_000000073054,cus_000000005888,9900
in_000000073076,cus_000000005889,29900
in_000000073102,cus_000000005891,29900
in_000000073124,cus_000000005892,9900
in_000000073149,cus_000000005894,199900
in_000000073163,cus_000000005895,9900
in_000000073189,cus_000000005899,29900
in_000000073215,cus_000000005900,29900
in_000000073247,cus_000000005901,29900
in_000000073313,cus_000000005906,79900
in_000000073324,cus_000000005907,29900
in_000000073337,cus_000000005908,9900
in_000000073348,cus_000000005909,9900
in_000000073371,cus_000000005910,29900
in_000000073380,cus_000000005911,299000
in_000000073386,cus_000000005914,29900
in_000000073416,cus_000000005916,29900
in_000000073436,cus_000000005917,9900
in_000000073466,cus_000000005921,9900
in_000000073494,cus_000000005923,9900
in_000000073502,cus_000000005924,9900
in_000000073525,cus_000000005925,9900
in_000000073563,cus_000000005929,9900
in_000000073598,cus_000000005930,9900
in_000000073634,cus_000000005932,79900
in_000000073665,cus_000000005933,29900
in_000000073673,cus_000000005934,1999000
in_000000073720,cus_000000005940,29900
in_000000073743,cus_000000005942,9900
in_000000073767,cus_000000005943,9900
in_000000073777,cus_000000005945,9900
in_000000073815,cus_000000005947,29900
in_000000073823,cus_000000005948,199900
in_000000073841,cus_000000005950,9900
in_000000073878,cus_000000005955,79900
in_000000073886,cus_000000005956,29900
in_000000073890,cus_000000005957,9900
in_000000073914,cus_000000005959,199900
in_000000073924,cus_000000005960,29900
in_000000073957,cus_000000005962,9900
in_000000073976,cus_000000005964,29900
in_000000074003,cus_000000005965,9900
in_000000074020,cus_000000005970,9900
in_000000074036,cus_000000005972,9900
in_000000074055,cus_000000005973,79900
in_000000074076,cus_000000005974,29900
in_000000074112,cus_000000005975,9900
in_000000074146,cus_000000005976,79900
in_000000074173,cus_000000005977,9900
in_000000074200,cus_000000005983,29900
in_000000074208,cus_000000005984,9900
in_000000074228,cus_000000005985,79900
in_000000074254,cus_000000005986,29900
in_000000074274,cus_000000005988,79900
in_000000074296,cus_000000005991,9900
in_000000074332,cus_000000006001,299000
in_000000074347,cus_000000006003,79900
in_000000074363,cus_000000006008,99000
in_000000074382,cus_000000006009,9900
in_000000074424,cus_000000006014,9900
in_000000074456,cus_000000006015,79900
in_000000074466,cus_000000006017,99000
in_000000074499,cus_000000006021,9900
in_000000074531,cus_000000006022,199900
in_000000074559,cus_000000006023,29900
in_000000074580,cus_000000006025,29900
in_000000074607,cus_000000006026,79900
in_000000074622,cus_000000006027,29900
in_000000074639,cus_000000006028,9900
in_000000074673,cus_000000006029,29900
in_000000074751,cus_000000006037,79900
in_000000074781,cus_000000006038,199900
in_000000074825,cus_000000006045,9900
in_000000074834,cus_000000006046,29900
in_000000074847,cus_000000006047,29900
in_000000074867,cus_000000006049,9900
in_000000074889,cus_000000006050,9900
in_000000074896,cus_000000006051,9900
in_000000074912,cus_000000006052,199900
in_000000074935,cus_000000006053,29900
in_000000074965,cus_000000006054,9900
in_000000074976,cus_000000006055,9900
in_000000075010,cus_000000006056,79900
in_000000075041,cus_000000006057,9900
in_000000075070,cus_000000006058,9900
in_000000075087,cus_000000006059,29900
in_000000075126,cus_000000006062,199900
in_000000075137,cus_000000006063,9900
in_000000075146,cus_000000006065,9900
in_000000075180,cus_000000006068,9900
in_000000075206,cus_000000006069,29900
in_000000075234,cus_000000006070,79900
in_000000075267,cus_000000006072,79900
in_000000075288,cus_000000006073,9900
in_000000075334,cus_000000006077,199900
in_000000075371,cus_000000006079,9900
in_000000075408,cus_000000006083,79900
in_000000075423,cus_000000006084,29900
in_000000075459,cus_000000006085,29900
in_000000075494,cus_000000006086,79900
in_000000075516,cus_000000006087,199900
in_000000075536,cus_000000006091,29900
in_000000075556,cus_000000006092,29900
in_000000075599,cus_000000006096,9900
in_000000075615,cus_000000006099,9900
in_000000075637,cus_000000006100,9900
in_000000075665,cus_000000006102,9900
in_000000075674,cus_000000006103,29900
in_000000075682,cus_000000006104,299000
in_000000075728,cus_000000006109,29900
in_000000075758,cus_000000006110,9900
in_000000075765,cus_000000006111,99000
in_000000075787,cus_000000006112,9900
in_000000075803,cus_000000006114,29900
in_000000075853,cus_000000006117,199900
in_000000075877,cus_000000006119,9900
in_000000075902,cus_000000006121,9900
in_000000075945,cus_000000006125,9900
in_000000075972,cus_000000006126,9900
in_000000076001,cus_000000006127,9900
in_000000076046,cus_000000006131,29900
in_000000076115,cus_000000006137,29900
in_000000076133,cus_000000006138,9900
in_000000076169,cus_000000006142,9900
in_000000076199,cus_000000006143,9900
in_000000076209,cus_000000006145,29900
in_000000076242,cus_000000006147,9900
in_000000076277,cus_000000006151,199900
in_000000076293,cus_000000006152,9900
in_000000076320,cus_000000006153,29900
in_000000076354,cus_000000006154,79900
in_000000076389,cus_000000006155,9900
in_000000076409,cus_000000006156,9900
in_000000076425,cus_000000006158,9900
in_000000076470,cus_000000006162,29900
in_000000076503,cus_000000006163,29900
in_000000076523,cus_000000006164,79900
in_000000076556,cus_000000006165,9900
in_000000076584,cus_000000006168,9900
in_000000076632,cus_000000006172,79900
in_000000076650,cus_000000006173,29900
in_000000076686,cus_000000006174,79900
in_000000076693,cus_000000006175,29900
in_000000076736,cus_000000006180,9900
in_000000076747,cus_000000006182,9900
in_000000076769,cus_000000006185,79900
in_000000076786,cus_000000006188,29900
in_000000076807,cus_000000006193,9900
in_000000076820,cus_000000006194,29900
in_000000076840,cus_000000006196,9900
in_000000076876,cus_000000006199,9900
in_000000076912,cus_000000006200,29900
in_000000076938,cus_000000006201,79900
in_000000076966,cus_000000006204,9900
in_000000076989,cus_000000006210,299000
in_000000077009,cus_000000006212,199900
in_000000077039,cus_000000006214,9900
in_000000077069,cus_000000006216,9900
in_000000077078,cus_000000006217,9900
in_000000077095,cus_000000006218,9900
in_000000077129,cus_000000006221,9900
in_000000077139,cus_000000006223,9900
in_000000077161,cus_000000006224,79900
in_000000077178,cus_000000006226,9900
in_000000077199,cus_000000006228,9900
in_000000077217,cus_000000006229,29900
in_000000077247,cus_000000006230,9900
in_000000077264,cus_000000006231,9900
in_000000077299,cus_000000006232,79900
in_000000077341,cus_000000006236,9900
in_000000077353,cus_000000006237,29900
in_000000077370,cus_000000006239,29900
in_000000077401,cus_000000006242,29900
in_000000077421,cus_000000006245,79900
in_000000077494,cus_000000006249,9900
in_000000077528,cus_000000006250,29900
in_000000077563,cus_000000006253,29900
in_000000077589,cus_000000006255,9900
in_000000077598,cus_000000006256,9900
in_000000077607,cus_000000006257,9900
in_000000077627,cus_000000006258,9900
in_000000077637,cus_000000006259,9900
in_000000077658,cus_000000006260,9900
in_000000077692,cus_000000006261,199900
in_000000077716,cus_000000006264,9900
in_000000077755,cus_000000006266,79900
in_000000077764,cus_000000006267,9900
in_000000077787,cus_000000006268,29900
in_000000077812,cus_000000006269,79900
in_000000077825,cus_000000006271,29900
in_000000077860,cus_000000006272,9900
in_000000077874,cus_000000006275,1999000
in_000000077893,cus_000000006276,9900
in_000000077931,cus_000000006280,9900
in_000000077960,cus_000000006285,9900
in_000000078002,cus_000000006289,79900
in_000000078037,cus_000000006291,9900
in_000000078077,cus_000000006294,9900
in_000000078090,cus_000000006297,9900
in_000000078108,cus_000000006301,9900
in_000000078129,cus_000000006302,29900
in_000000078151,cus_000000006303,9900
in_000000078182,cus_000000006306,9900
in_000000078196,cus_000000006308,299000
in_000000078215,cus_000000006309,29900
in_000000078263,cus_000000006313,9900
in_000000078285,cus_000000006314,9900
in_000000078306,cus_000000006318,9900
in_000000078333,cus_000000006320,199900
in_000000078387,cus_000000006323,9900
in_000000078394,cus_000000006325,99000
in_000000078402,cus_000000006329,9900
in_000000078449,cus_000000006334,79900
in_000000078493,cus_000000006340,29900
in_000000078502,cus_000000006341,99000
in_000000078519,cus_000000006342,9900
in_000000078526,cus_000000006343,9900
in_000000078537,cus_000000006344,29900
in_000000078549,cus_000000006346,79900
in_000000078572,cus_000000006348,9900
in_000000078603,cus_000000006349,29900
in_000000078630,cus_000000006350,29900
in_000000078663,cus_000000006353,9900
in_000000078689,cus_000000006358,9900
in_000000078727,cus_000000006360,9900
in_000000078771,cus_000000006364,29900
in_000000078804,cus_000000006365,9900
in_000000078825,cus_000000006367,79900
in_000000078837,cus_000000006368,29900
in_000000078864,cus_000000006370,9900
in_000000078897,cus_000000006371,9900
in_000000078922,cus_000000006373,29900
in_000000078944,cus_000000006374,9900
in_000000078954,cus_000000006375,79900
in_000000078971,cus_000000006376,29900
in_000000079010,cus_000000006379,79900
in_000000079022,cus_000000006382,9900
in_000000079050,cus_000000006385,29900
in_000000079093,cus_000000006392,79900
in_000000079116,cus_000000006393,9900
in_000000079124,cus_000000006394,79900
in_000000079141,cus_000000006395,9900
in_000000079177,cus_000000006397,79900
in_000000079198,cus_000000006398,29900
in_000000079222,cus_000000006399,29900
in_000000079255,cus_000000006400,9900
in_000000079286,cus_000000006406,29900
in_000000079303,cus_000000006407,9900
in_000000079331,cus_000000006408,9900
in_000000079343,cus_000000006409,9900
in_000000079375,cus_000000006411,9900
in_000000079398,cus_000000006412,9900
in_000000079415,cus_000000006417,29900
in_000000079442,cus_000000006418,29900
in_000000079457,cus_000000006419,9900
in_000000079476,cus_000000006421,9900
in_000000079504,cus_000000006424,9900
in_000000079523,cus_000000006427,79900
in_000000079538,cus_000000006430,9900
in_000000079555,cus_000000006432,29900
in_000000079589,cus_000000006433,79900
in_000000079619,cus_000000006435,29900
in_000000079655,cus_000000006436,9900
in_000000079670,cus_000000006439,9900
in_000000079706,cus_000000006440,79900
in_000000079737,cus_000000006442,29900
in_000000079757,cus_000000006444,29900
in_000000079782,cus_000000006445,29900
in_000000079810,cus_000000006446,9900
in_000000079821,cus_000000006447,29900
in_000000079847,cus_000000006448,29900
in_000000079880,cus_000000006450,9900
in_000000079907,cus_000000006452,9900
in_000000079941,cus_000000006456,9900
in_000000079958,cus_000000006459,9900
in_000000079988,cus_000000006461,79900
in_000000080024,cus_000000006462,199900
in_000000080056,cus_000000006463,29900
in_000000080073,cus_000000006464,29900
in_000000080085,cus_000000006465,9900
in_000000080140,cus_000000006469,9900
in_000000080158,cus_000000006470,79900
in_000000080185,cus_000000006471,199900
in_000000080194,cus_000000006472,9900
in_000000080215,cus_000000006473,79900
in_000000080241,cus_000000006478,9900
in_000000080259,cus_000000006481,29900
in_000000080311,cus_000000006485,9900
in_000000080355,cus_000000006490,9900
in_000000080420,cus_000000006494,29900
in_000000080436,cus_000000006496,79900
in_000000080466,cus_000000006497,9900
in_000000080483,cus_000000006498,79900
in_000000080505,cus_000000006500,9900
in_000000080536,cus_000000006501,9900
in_000000080553,cus_000000006505,9900
in_000000080610,cus_000000006512,9900
in_000000080634,cus_000000006513,79900
in_000000080655,cus_000000006514,199900
in_000000080687,cus_000000006515,79900
in_000000080718,cus_000000006519,79900
in_000000080756,cus_000000006521,79900
in_000000080769,cus_000000006524,29900
in_000000080780,cus_000000006525,9900
in_000000080796,cus_000000006526,29900
in_000000080821,cus_000000006528,9900
in_000000080829,cus_000000006530,29900
in_000000080868,cus_000000006532,29900
in_000000080896,cus_000000006533,9900
in_000000080904,cus_000000006534,29900
in_000000080911,cus_000000006535,99000
in_000000080937,cus_000000006536,9900
in_000000080953,cus_000000006537,9900
in_000000080967,cus_000000006541,9900
in_000000080976,cus_000000006543,9900
in_000000080997,cus_000000006546,79900
in_000000081015,cus_000000006549,9900
in_000000081029,cus_000000006552,9900
in_000000081045,cus_000000006554,199900
in_000000081054,cus_000000006555,9900
in_000000081105,cus_000000006560,9900
in_000000081117,cus_000000006562,9900
in_000000081181,cus_000000006569,9900
in_000000081195,cus_000000006570,29900
in_000000081225,cus_000000006573,79900
in_000000081254,cus_000000006574,9900
in_000000081275,cus_000000006575,9900
in_000000081296,cus_000000006576,29900
in_000000081331,cus_000000006578,9900
in_000000081368,cus_000000006582,79900
in_000000081399,cus_000000006585,29900
in_000000081406,cus_000000006586,99000
in_000000081407,cus_000000006587,9900
in_000000081414,cus_000000006589,299000
in_000000081420,cus_000000006590,9900
in_000000081436,cus_000000006591,29900
in_000000081460,cus_000000006592,79900
in_000000081493,cus_000000006593,9900
in_000000081528,cus_000000006594,9900
in_000000081563,cus_000000006595,29900
in_000000081599,cus_000000006596,9900
in_000000081620,cus_000000006597,79900
in_000000081642,cus_000000006600,199900
in_000000081665,cus_000000006601,9900
in_000000081690,cus_000000006607,29900
in_000000081726,cus_000000006608,29900
in_000000081758,cus_000000006610,9900
in_000000081791,cus_000000006611,9900
in_000000081813,cus_000000006613,199900
in_000000081837,cus_000000006614,9900
in_000000081853,cus_000000006615,79900
in_000000081875,cus_000000006618,9900
in_000000081914,cus_000000006623,79900
in_000000081933,cus_000000006624,79900
in_000000081968,cus_000000006625,79900
in_000000081986,cus_000000006627,29900
in_000000082021,cus_000000006628,9900
in_000000082056,cus_000000006629,29900
in_000000082096,cus_000000006632,79900
in_000000082132,cus_000000006635,29900
in_000000082145,cus_000000006637,79900
in_000000082154,cus_000000006638,799000
in_000000082177,cus_000000006639,9900
in_000000082197,cus_000000006645,9900
in_000000082228,cus_000000006650,199900
in_000000082241,cus_000000006651,9900
in_000000082271,cus_000000006653,9900
in_000000082321,cus_000000006659,79900
in_000000082353,cus_000000006664,9900
in_000000082388,cus_000000006666,9900
in_000000082412,cus_000000006669,9900
in_000000082453,cus_000000006673,199900
in_000000082477,cus_000000006675,9900
in_000000082485,cus_000000006676,9900
in_000000082520,cus_000000006677,9900
in_000000082547,cus_000000006678,9900
in_000000082571,cus_000000006679,79900
in_000000082609,cus_000000006681,79900
in_000000082630,cus_000000006682,79900
in_000000082670,cus_000000006689,9900
in_000000082699,cus_000000006694,199900
in_000000082718,cus_000000006695,79900
in_000000082754,cus_000000006696,29900
in_000000082795,cus_000000006702,9900
in_000000082830,cus_000000006703,29900
in_000000082845,cus_000000006705,29900
in_000000082870,cus_000000006708,9900
in_000000082895,cus_000000006710,9900
in_000000082914,cus_000000006711,9900
in_000000082948,cus_000000006712,29900
in_000000082971,cus_000000006713,29900
in_000000083001,cus_000000006716,9900
in_000000083046,cus_000000006719,9900
in_000000083069,cus_000000006720,79900
in_000000083092,cus_000000006721,9900
in_000000083145,cus_000000006725,79900
in_000000083173,cus_000000006730,9900
in_000000083243,cus_000000006733,9900
in_000000083272,cus_000000006735,29900
in_000000083315,cus_000000006739,9900
in_000000083347,cus_000000006740,9900
in_000000083372,cus_000000006741,29900
in_000000083383,cus_000000006742,29900
in_000000083403,cus_000000006743,29900
in_000000083411,cus_000000006744,9900
in_000000083431,cus_000000006745,29900
in_000000083441,cus_000000006746,9900
in_000000083478,cus_000000006749,79900
in_000000083499,cus_000000006750,29900
in_000000083531,cus_000000006751,29900
in_000000083573,cus_000000006753,29900
in_000000083586,cus_000000006757,9900
in_000000083609,cus_000000006759,9900
in_000000083655,cus_000000006763,29900
in_000000083669,cus_000000006767,9900
in_000000083678,cus_000000006769,99000
in_000000083700,cus_000000006771,79900
in_000000083710,cus_000000006772,29900
in_000000083718,cus_000000006773,9900
in_000000083762,cus_000000006777,29900
in_000000083772,cus_000000006778,9900
in_000000083807,cus_000000006780,9900
in_000000083814,cus_000000006781,29900
in_000000083824,cus_000000006782,199900
in_000000083853,cus_000000006783,79900
in_000000083888,cus_000000006784,9900
in_000000083920,cus_000000006785,9900
in_000000083950,cus_000000006786,29900
in_000000083963,cus_000000006787,9900
in_000000083974,cus_000000006788,9900
in_000000083985,cus_000000006789,29900
in_000000084016,cus_000000006790,9900
in_000000084048,cus_000000006793,29900
in_000000084087,cus_000000006797,9900
in_000000084097,cus_000000006798,9900
in_000000084110,cus_000000006799,9900
in_000000084140,cus_000000006800,9900
in_000000084178,cus_000000006803,79900
in_000000084201,cus_000000006804,79900
in_000000084219,cus_000000006807,29900
in_000000084240,cus_000000006808,29900
in_000000084260,cus_000000006809,199900
in_000000084284,cus_000000006811,29900
in_000000084357,cus_000000006816,199900
in_000000084391,cus_000000006819,79900
in_000000084426,cus_000000006822,29900
in_000000084455,cus_000000006823,9900
in_000000084479,cus_000000006825,9900
in_000000084513,cus_000000006826,199900
in_000000084540,cus_000000006827,9900
in_000000084548,cus_000000006829,79900
in_000000084564,cus_000000006830,29900
in_000000084600,cus_000000006831,9900
in_000000084647,cus_000000006833,79900
in_000000084669,cus_000000006834,9900
in_000000084705,cus_000000006835,9900
in_000000084725,cus_000000006836,29900
in_000000084754,cus_000000006839,29900
in_000000084774,cus_000000006840,29900
in_000000084805,cus_000000006841,9900
in_000000084816,cus_000000006843,9900
in_000000084839,cus_000000006846,29900
in_000000084872,cus_000000006850,79900
in_000000084901,cus_000000006853,29900
in_000000084919,cus_000000006856,9900
in_000000084941,cus_000000006857,9900
in_000000084965,cus_000000006859,79900
in_000000084986,cus_000000006860,9900
in_000000085013,cus_000000006861,9900
in_000000085050,cus_000000006863,9900
in_000000085067,cus_000000006865,9900
in_000000085076,cus_000000006866,29900
in_000000085087,cus_000000006868,9900
in_000000085115,cus_000000006871,9900
in_000000085123,cus_000000006872,9900
in_000000085147,cus_000000006873,9900
in_000000085157,cus_000000006874,9900
in_000000085184,cus_000000006876,9900
in_000000085193,cus_000000006877,29900
in_000000085217,cus_000000006878,29900
in_000000085236,cus_000000006882,29900
in_000000085262,cus_000000006884,9900
in_000000085284,cus_000000006886,29900
in_000000085291,cus_000000006887,9900
in_000000085335,cus_000000006890,9900
in_000000085344,cus_000000006891,29900
in_000000085374,cus_000000006894,79900
in_000000085389,cus_000000006895,79900
in_000000085407,cus_000000006897,9900
in_000000085442,cus_000000006900,9900
in_000000085468,cus_000000006901,9900
in_000000085506,cus_000000006903,79900
in_000000085549,cus_000000006906,9900
in_000000085579,cus_000000006909,29900
in_000000085628,cus_000000006911,9900
in_000000085644,cus_000000006912,29900
in_000000085679,cus_000000006914,29900
in_000000085712,cus_000000006915,199900
in_000000085749,cus_000000006917,9900
in_000000085758,cus_000000006918,299000
in_000000085771,cus_000000006921,29900
in_000000085799,cus_000000006923,79900
in_000000085808,cus_000000006924,99000
in_000000085870,cus_000000006928,29900
in_000000085888,cus_000000006930,9900
in_000000085895,cus_000000006931,9900
in_000000085903,cus_000000006932,29900
in_000000085925,cus_000000006934,9900
in_000000085939,cus_000000006936,29900
in_000000085955,cus_000000006939,9900
in_000000085992,cus_000000006942,29900
in_000000086004,cus_000000006945,99000
in_000000086007,cus_000000006946,9900
in_000000086040,cus_000000006947,29900
in_000000086076,cus_000000006949,29900
in_000000086105,cus_000000006951,9900
in_000000086138,cus_000000006955,9900
in_000000086154,cus_000000006956,79900
in_000000086171,cus_000000006960,29900
in_000000086192,cus_000000006961,29900
in_000000086215,cus_000000006962,29900
in_000000086243,cus_000000006963,9900
in_000000086253,cus_000000006964,9900
in_000000086286,cus_000000006965,199900
in_000000086314,cus_000000006967,9900
in_000000086330,cus_000000006968,9900
in_000000086366,cus_000000006969,9900
in_000000086401,cus_000000006971,9900
in_000000086422,cus_000000006972,9900
in_000000086457,cus_000000006973,9900
in_000000086474,cus_000000006974,29900
in_000000086497,cus_000000006976,9900
in_000000086511,cus_000000006977,29900
in_000000086532,cus_000000006978,9900
in_000000086564,cus_000000006979,9900
in_000000086596,cus_000000006980,9900
in_000000086629,cus_000000006982,199900
in_000000086656,cus_000000006986,9900
in_000000086699,cus_000000006988,9900
in_000000086738,cus_000000006990,199900
in_000000086768,cus_000000006991,9900
in_000000086825,cus_000000006994,9900
in_000000086872,cus_000000006998,9900
in_000000086881,cus_000000006999,799000
in_000000086886,cus_000000007000,199900
in_000000086908,cus_000000007001,9900
in_000000086947,cus_000000007003,9900
in_000000086982,cus_000000007004,9900
in_000000087016,cus_000000007006,199900
in_000000087029,cus_000000007008,79900
in_000000087039,cus_000000007010,9900
in_000000087056,cus_000000007011,9900
in_000000087086,cus_000000007013,29900
in_000000087094,cus_000000007014,1999000
in_000000087116,cus_000000007017,29900
in_000000087154,cus_000000007019,29900
in_000000087194,cus_000000007022,199900
in_000000087204,cus_000000007023,9900
in_000000087228,cus_000000007024,9900
in_000000087254,cus_000000007026,79900
in_000000087262,cus_000000007027,29900
in_000000087296,cus_000000007030,199900
in_000000087316,cus_000000007031,9900
in_000000087353,cus_000000007034,29900
in_000000087378,cus_000000007035,29900
in_000000087405,cus_000000007036,9900
in_000000087441,cus_000000007041,29900
in_000000087489,cus_000000007045,79900
in_000000087512,cus_000000007046,29900
in_000000087530,cus_000000007052,9900
in_000000087541,cus_000000007054,99000
in_000000087569,cus_000000007055,79900
in_000000087577,cus_000000007056,1999000
in_000000087593,cus_000000007059,29900
in_000000087640,cus_000000007071,299000
in_000000087673,cus_000000007073,9900
in_000000087716,cus_000000007078,199900
in_000000087725,cus_000000007079,9900
in_000000087738,cus_000000007080,9900
in_000000087761,cus_000000007081,9900
in_000000087769,cus_000000007082,79900
in_000000087777,cus_000000007083,99000
in_000000087804,cus_000000007084,29900
in_000000087832,cus_000000007086,199900
in_000000087844,cus_000000007087,79900
in_000000087872,cus_000000007091,199900
in_000000087882,cus_000000007093,9900
in_000000087920,cus_000000007096,9900
in_000000087937,cus_000000007098,79900
in_000000088018,cus_000000007103,9900
in_000000088046,cus_000000007107,9900
in_000000088062,cus_000000007108,9900
in_000000088083,cus_000000007109,9900
in_000000088116,cus_000000007111,9900
in_000000088132,cus_000000007113,29900
in_000000088151,cus_000000007114,9900
in_000000088196,cus_000000007120,79900
in_000000088207,cus_000000007121,9900
in_000000088217,cus_000000007122,79900
in_000000088254,cus_000000007124,29900
in_000000088277,cus_000000007127,29900
in_000000088305,cus_000000007129,99000
in_000000088322,cus_000000007130,9900
in_000000088357,cus_000000007131,9900
in_000000088392,cus_000000007132,9900
in_000000088402,cus_000000007133,29900
in_000000088414,cus_000000007134,9900
in_000000088428,cus_000000007135,29900
in_000000088453,cus_000000007136,79900
in_000000088469,cus_000000007138,9900
in_000000088495,cus_000000007139,9900
in_000000088515,cus_000000007140,9900
in_000000088528,cus_000000007143,99000
in_000000088565,cus_000000007148,29900
in_000000088626,cus_000000007155,199900
in_000000088661,cus_000000007156,79900
in_000000088677,cus_000000007157,9900
in_000000088694,cus_000000007158,29900
in_000000088716,cus_000000007159,9900
in_000000088743,cus_000000007161,79900
in_000000088775,cus_000000007162,29900
in_000000088808,cus_000000007164,29900
in_000000088825,cus_000000007165,9900
in_000000088855,cus_000000007169,9900
in_000000088888,cus_000000007170,79900
in_000000088913,cus_000000007171,29900
in_000000088950,cus_000000007175,9900
in_000000088985,cus_000000007178,29900
in_000000089051,cus_000000007180,29900
in_000000089071,cus_000000007181,29900
in_000000089081,cus_000000007182,9900
in_000000089110,cus_000000007184,29900
in_000000089145,cus_000000007186,9900
in_000000089168,cus_000000007187,29900
in_000000089200,cus_000000007188,9900
in_000000089233,cus_000000007189,29900
in_000000089260,cus_000000007193,29900
in_000000089310,cus_000000007196,9900
in_000000089340,cus_000000007198,79900
in_000000089349,cus_000000007200,99000
in_000000089356,cus_000000007201,9900
in_000000089390,cus_000000007204,9900
in_000000089406,cus_000000007205,79900
in_000000089435,cus_000000007206,9900
in_000000089462,cus_000000007207,29900
in_000000089492,cus_000000007209,29900
in_000000089521,cus_000000007210,9900
in_000000089557,cus_000000007213,199900
in_000000089576,cus_000000007214,79900
in_000000089612,cus_000000007215,29900
in_000000089625,cus_000000007216,9900
in_000000089654,cus_000000007217,9900
in_000000089681,cus_000000007218,9900
in_000000089713,cus_000000007220,9900
in_000000089736,cus_000000007224,29900
in_000000089743,cus_000000007225,29900
in_000000089774,cus_000000007226,29900
in_000000089792,cus_000000007229,199900
in_000000089819,cus_000000007230,9900
in_000000089835,cus_000000007231,9900
in_000000089869,cus_000000007234,799000
in_000000089871,cus_000000007235,79900
in_000000089879,cus_000000007237,29900
in_000000089895,cus_000000007238,29900
in_000000089927,cus_000000007239,29900
in_000000089947,cus_000000007240,9900
in_000000089968,cus_000000007243,79900
in_000000089975,cus_000000007244,99000
in_000000089979,cus_000000007245,79900
in_000000089986,cus_000000007246,9900
in_000000090007,cus_000000007247,79900
in_000000090028,cus_000000007248,9900
in_000000090049,cus_000000007250,79900
in_000000090079,cus_000000007251,9900
in_000000090089,cus_000000007252,9900
in_000000090122,cus_000000007254,9900
in_000000090163,cus_000000007258,29900
in_000000090195,cus_000000007261,79900
in_000000090227,cus_000000007263,29900
in_000000090237,cus_000000007265,799000
in_000000090240,cus_000000007267,9900
in_000000090249,cus_000000007268,9900
in_000000090267,cus_000000007269,29900
in_000000090301,cus_000000007272,9900
in_000000090311,cus_000000007274,99000
in_000000090335,cus_000000007275,9900
in_000000090386,cus_000000007277,29900
in_000000090402,cus_000000007279,9900
in_000000090450,cus_000000007283,79900
in_000000090483,cus_000000007284,29900
in_000000090515,cus_000000007286,79900
in_000000090541,cus_000000007288,9900
in_000000090564,cus_000000007290,9900
in_000000090597,cus_000000007292,79900
in_000000090628,cus_000000007296,9900
in_000000090636,cus_000000007297,99000
in_000000090651,cus_000000007298,9900
in_000000090683,cus_000000007307,9900
in_000000090721,cus_000000007309,29900
in_000000090785,cus_000000007314,29900
in_000000090810,cus_000000007315,9900
